hotel_url,text,rating
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"You just cannot beat this place for location. It's maybe 20 metres to the beach and in the centre of town.Upon arrival we asked where we could park and were directed to the hotel's sister establishment Gran Sol Apartments who have an underground car park. This was great. It was only when we checked out that we were informed that there was a 5 euro per night fee to park there. I had no issue with the price (extremely reasonable) but the communication wasn't great. I loved staying here but there was a distinct lack of customer interaction - no one at the desk ever greeted us and when we checked in, the receptionist seemed irritated and dealt with us as quickly as possible - not offering any information about breakfast, amenities etc. This is absolutely fine but given that everywhere else I have stayed in, in Andalucia has had front-of-house staff that have been so kind and helpful, I think Gran Sol fell short. The hotel was clean and the pool area was great. Breakfast was reliable and did the trick. If staff had been warmer towards us, this place would score 5. I would go back for sure.",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"We found this gem by chance 17 years ago. Sitting in a prominent position on the beach. We had a side view room with a sea view. A spacious room. Our shower gel was not replenished once used (lasted 2 days) and we were booked for 7 nights. The breakfast was very good but the manager rather offish. We got the feeling he didn’t like English people although we were always polite he seemed to shun us. We had a great waitress around the pool. Wish I could remember her name. So helpful and efficient, didn’t speak any English and why should she, but we muddled along with our limited Spanish and managed to get along just great. The hotel is spotlessly clean, huge pride taken by the owners. We wish we had eaten in the restaurant as it had a fabulous menu. The hotel will always hold a special place in our hearts. Sea view and full view rooms definitely the best..",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,This hotel is situated right on the Beach. The staff are very welcoming and offer very good service. The hotel is spotless and in a perfect destination for a chilled vibe. Underground secure parking is also offered. We go three or four times every summer.,4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,This hotel is set very close to the beach so a great location if you want a sea view. It has a nice pool and the whole place was spotlessly clean and maintained to a high standard. The room was comfortable although the walls seemed a bit thin. You could hear the toilet activities of your neighbours. We paid an extra 14€ pp per night for the half board option. Have to say we were seriously underwhelmed with the food. Desserts with squirty cream from a can. Very basic starters and mains. A choice of just 2 starters and 2 mains. The first night both starters and both mains were fish based. My partner doesn't really eat fish so we were a little dissatisfied. I guess you get what you pay for but I would rather have a little extra and been offered better quality food. The town itself was altogether seriously overpriced for the food offering.,3
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"We have been once, and returned 3 times every weekend. Something must be right! Staff is good, pool, location, general keeping and the feeling of this hotel is good. Now it is in low-season so possible to get a good room with reasonable prices. At high season, its full in weekends. rooms really vary but all we have seen is adequate, some better than others of course. would recommend overall.",5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"We stayed here for a week. The location is perfect right on the beach with great sea views. Breakfast was included it was pretty basic a self service buffet same thing every day. We didn't eat in the restaurant as the hotel is right in the town which has lots of fantastic restaurants but be warned it is an expensive place and they seem to change prices depending on the day ( weekends more expensive) and who is buying ( locals cheaper). It was a big anniversary so we stayed in the suite, the room was large clean and comfortable with a big sunny terrace and a shady cupola. The bathroom was spotless with a huge bath and shower. So far so good however there were some problems. It is not a large hotel and wasn't busy during the week but every morning we were asked what room we were in, the food and drink manager ( Mario?) did not make eye contact with us no good morning nada it was a bit weird. Samething when we had a drink at the bar not lookingcto be best friends but hello, good evening que tal? The wifi is intermittent and slow. Lastly the bar across the street has karaoke blasting till 6am. So we had a great week walked the fantastic unspoilt beach and ate some seriously good food atound the town. Would we go back? To Zahara probably but to a different hotel.",3
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,Wonderful! Closed to the beach; good food and great location! Also the area around the hotel is great... best place in town! Sea view is a highlight of this hotel... Breakfast and dinner is very fresh and delicious,5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"The room was a good size and had lovely views over the ocean, beach and town. really pleasant staff. I will be back! We had the family corner room and it was large enough for our teenage boy and my husband and myself. Great pool in a wonderful spot by the beach.",5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"The location is fantastic, right on the beach. The whole hotel is spotlessly clean, nice pool area, great breakfast with lots of variety. Plenty of good quality restaurants nearby, food was excellent in whichever we tried. Pet friendly, small & medium dogs only. Beds were a little hard, but that wouldn't stop me staying again. Parking is a problem. There are a few spaces outside the hotel, a carpark on the beach and some spaces on a sand road between the hotel boundary wall and the sand dunes, but at peak times these are all full. We spent quite a bit of time after days out, driving round and round waiting for a space to become available. There is also a pay carpark about 10 minutes walk across town but we thought that was inconvenient.",5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"We did not stay there but we visited the restaurant in 2013 and just now,still excellent staff and excellent food well prepared and top fresh clean table cloth white napkin, a bit for the older crowd but a must go relaxed atmosphere.",5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"This was our second stay at the Gran Sol after we fell in love with Zahara de Los Atunas last summer. This is without a doubt the best located hotel in the area, right on the sandy beach, but also has an excellent pool, which is great as the beach can be a little too windy at times. There are dozens of really good restaurants within a few minutes stroll but as we did last year, opted for the half board option which represents good value. Breakfast was traditional European fare, hams, fruit, toast etc but was plentiful and the coffee is excellent. Although a relaxed atmosphere, the dining room (at breakfast) can get a little chaotic when busy. Nobody speaks much English and consequently some things ordered with the waiting staff can get lost in translation, although we often found this humorous. Special thanks to Alfonso, Jose and the rest of the restaurant staff for their hard work. A previous review mentioned the parking at the back of the hotel, the sand there is deceptively deep and it became my entertainment for the day seeing a car being pushed or pulled out after becoming stuck! Parking in the town is awful, I found a car par at the back of town for 2 Euro’s a day and was an 8 minute walk away. Our sea view room was on the top floor with a large balcony where we sat each evening watching the spectacular sunsets over Trafalgar whilst sipping a cold beer. Our room wasn’t big but it was comfortable and more that adequate with a large flat screen TV, not that I watched it much, but was nice to watch a Real Madrid and Barcelona game and keep up with the Olympics. There was a mini bar and air conditioning which took a while to get to grips with. No room safe so valuables were kept at reception which is slightly irritating. This is a 3 star hotel, it isn’t luxurious but I’ve stayed in worse 4 star hotels so I’m slightly perplexed as to why it’s not 4 stars? We’ll be coming back again next year!!!",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"This is a great option for staying in the delightful seaside town of Zahara. It's right on the beach but also has an excellent pool - really important because the wind got up on a couple of the days we were there which made the beach rather unpleasant, but the pool area at the hotel is reasonably well sheltered. There are plenty of good restaurants within a five minute stroll but we thought the food at the hotel was pretty good as well (although the breakfast buffet options are a little limited - at least, it felt that way after seven nights). We must compliment the restaurant staff - they were absolutely brilliant with our two year old. And the cleaning staff do a pretty decent job as well, given the size of the hotel and its rather complex layout. A word of warning about parking: be careful about parking around the side of the hotel, as the sand there is deceptively deep and every day at least one car had to be pushed or pulled out after becoming stuck! Don't expect luxury - it's a three star hotel, after all, but if you are going to visit Zahara you are unlikely to spend much time in your room.",3
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"We chose this from the internet as a last night stay in Spain on the way back to Gibraltar. What an inspired choice. The hotel is excellent, with great sea view rooms in a separate but easily accessible block (with excellent public rooms and a good pool area). Whilst the main hotel is nice I would definitely recommend the new block. It is literally a 30 second walk to the boardwalk that takes you to the town beach. The beach itself stretches for miles and has a shallow slope making it very safe for paddling or bathing, Reception staff are helpful and friendly and speak good English. We used the restaurant for breakfast and found that well supplied with a good range of continental and cooked food. Only problem is parking which is highlighted on the hotel's website. No onsite parking for the hotel itself and the town get crowded. There is however limited parking on the street outside the hotel and on the beach. Make sure you get there early!",5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"Myself and my wife have stayed at the Gran Sol on many occasions throughout the past 10 years and will always keep going back as it offers a great location and value for money. We've also stayed at other hotels and apartments in Zahara but I would always consider the Gran Sol to be the best. The proximity of the hotel (on the beach front and in the heart of the town) sets it apart from the rest and the relaxed nature of the staff make it an all round great stay. The staff are always the same and have a unique way about them - some on here commenting have stated rude but when you get to know them you realise they're actually very funny people Just with a slightly different sense of humour to that back in England. They all speak a few words of English but the fact that you have to make the effort to speak Spanish makes you realise that this is a real Spanish town and not a purpose built British holiday enclave like on a lot of the other costas. The rooms are always very clean, as is whole hotel, with some having amazing balconies over the sea front.",5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,We didn't stay in the hotel but we went in to see if they could help or offer advice as myself and my daughter in law had got stuck just outside the hotel with our car in the sand. It was raining really heavy and we were soaking wet. I am getting on a bit and you would have thought seeing two very upset females shivering and wet they would have offered a possible solution or help. They were very rude and unhelpful. We spoke to a man on reception who spoke some English. He was rude and very unhelpful. Horrible man.,1
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"We didn’t stay in the Hotel, lucky us, we stayed in the lovely hotel next door Avenida Playa. However we did have an evening meal here which was very poor including the food and service. We sat on the outside terrace and we ignored finally we had to go in to get someone to serve us. We tried their house speciality and the resorts, various tuna dishes. The tuna sashimi I had was the worst I have ever eaten, it was severed with some poor imitation of wasabi, also disgusting. The other dishes were a little better and service slowly improved. Would I ever eat in here again – NO.",2
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"We booked to stay in the Gran Sol as we had visited Zahara de los Atunes a couple of weeks ago but wanted a hotel more central to the town. We couldn't have been happier with the locaton... set directly on the beach and with the majority of bars and restaurant within a 5 minute walk. We had booked a room with a lateral seaview as this was the last room available for that weekend. Reading other comments about the rooms I think our room had been renovated as it was fresh, bright, airy and modern with access via a key card. We saw other guests with regular keys rather than key card. We had a private terrace that could not be overlooked and a pretty good seaview. The girl on reception was very friendly and helpful but a shame we cannot say the same about the restaurant/bar staff. Breakfast was included and was ok but nothing special.... the service is a bit chaotic with guests and staff bumping into each other as the service area is not very big. Wifi is available in the reception and bar area although it was quite slow. The final comments would not stop us booking again providing we booked into either the same room (303) or another that had been renovated.",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"A lovely hotel in a perfect setting, but badly let down by the restaurant. Expensive, but with poorly prepared food and rather haughty service. Our least popular venue in the entire area to date. One to avoid",2
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"Stayed for nine nights in August and had a really relaxing time, so much so that we cancelled a few days in Seville at the end of our holiday to stay in Zahara de los Atunes. Everyone knows the hotel , it's alandmark in the town because of it’s envious location, right on the beach and just a stones throw from all the bars and restaurants. We arrived mid afternoon to be greeted at reception by the very lovely Patricia, who was the only English speaking person at the hotel, apparently we were the only English guests, but we liked that. I asked if it was possible to get a sea view room but apparently the hotel was full. Our room was very spacious with high ceilings and an exceptionally comfortable bed, a bit dated though. It had a large flat screen TV but with only one English (news) channel, but we hadn’t come to watch TV. The room was cleaned daily and met all of our needs. My only gripe would be that there was no in room safe, so I had to keep my valuables in the safe at reception, it wasn’t a problem but would have been more convenient. The shower head didn’t fix properly to the wall so it had to be carefully placed under an arm or between the legs whilst washing, again not a big deal but it would have been more convenient. We were in room 219 which is on the side of the hotel directly above a busy bar and restaurant, it was pretty loud until around 2am, this was the only thing that spoiled our stay, our sleep quality was poor. Breakfast was fresh and plentiful with excellent coffee, (don’t expect a full English) the communal areas are nice and the pool clean, tidy and under used probably because the beach is so nice. We had initially booked room only but upgraded to half board for what I thought was a small sum so that if it wasn’t great (as some hotels can be) we’d simply eat out at one of the scores of lovely restaurants near by, however we were very surprised at how good the food was especially as the tables were laid out so lovely with nice cutlery and proper linen napkins (That’s how I judge a restaurant) The service was prompt and respectful, I know a previous contributor was upset by the waiters attitude but nobody spoke any English and I think some things could get lost in translation. Parking can be a problem as the entrance to the beach is right by the hotel, we were unbelievably lucky and parked directly out side the hotel for free but there are several nearby car parks for only 2 euro’s a day. I have been all over Spain but for me, Zahara de los Atunes was the nicest place I’d been to, it was so chilled, relaxing and unspoilt, I never saw one football shirt or ipad, it was like stepping back in time, didn’t even see too many mobile phones, I would go back tomorrow at the drop of a hat and despite it’s small failures I’d stay in a quieter room at The Gran Sol Hotel.",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,very good more 4 star breakfast excellent choice and staff very friendly and helpful. Right on the beach and near all the restaurants on lovely little pretty streets. Went to the beach most days but pool area nice but a little tight.,5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"Stayed for two nights, breakfast was fresh and plentiful. Room on the basic side and a bit dated. The communal areas are nicer and the pool clean and tidy. The main reason I would stay again is for its proximity to the beach. It's at your doorstep.... Also very handy to the main bars and restaurants.",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"A nice hotel with spacious rooms and an expansive buffet breakfast. Right on the beach. Very relaxing. Affordable parking options either on beach or through hotel. Prices fluctuate by season. They are a bit expensive for a 3 star hotel, but they were pretty filled up. There are more affordable options not on the beach, so you are paying a premium for the location. Sea view rooms run about 20 to 25% more than other rooms at the hotel. The public beach in front is beautiful & well maintained with a very active lifeguard staff. There is a strong current on this beach so use caution when swimming. Lots of waves. It is more for wading or surfing than swimming. The town has many great restaurants & live performances are often scheduled at the venue across the street from the hotel.",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"Room quite big , I liked it I am so happy because my litle dog stayed wit us The hotel is in the centretown around you have plenty restaurants so good , quality is increíble and the Price, I noticed there are a lots family and children",5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"We stayed at this hotel for 4 days in July as part of a touring holiday in Andalucía. The biggest positive about this hotel is its location, literally on the beach and walking distance to the nice bars and restaurants in the town. The rooms are a good size, a little dated, but clean, air conditioned and the beds comfy. No complaints for a 3 star hotel at this price. The lack of in room wifi is slightly dull - the only place it works is in reception. However the reason I would not return to this hotel or recommend it to anyone was the attitude of the staff. On arrival and checking in, we went to our room (a superior with sea view) to find that my request for a room with a double bed not twin beds had been ignored or missed. I went back to reception with my booking information on which I had specifically requested a double and was told that there was nothing he could do as the hotel was full. I pointed out that I had booked in February, that the request for a double had been acknowledged, and also that it was my girlfriends 30th birthday that day and the guy couldn't have acted like he cared less if he tried. He literally just shrugged his shoulders and then turned away started typing on this computer like the conversation was over! I asked if I could speak to the manager and he told me that the manager wasn't available but if I came back and saw him tomorrow lunchtime he might be able to move us to a different room but couldn't make any promises. I declined as spending the first morning of my stay hanging round until lunchtime on the off chance he could move us didn't seem that appealing. This kind of attitude towards the guests appeared to be the norm across most of the staff. The bar was quite pleasant with a nice view down to the beach but the staff were unfriendly, never came to your table to ask if you wanted a drink and when you went up to the bar to ask for one often cleaning glasses appeared to be more of a priority than taking customer's drinks orders. I also made the mistake to ask about where to park my car. After being told that the hotel doesn't have a car-park (which I did already know - I can read), I asked if they could recommend somewhere to park. I was told they could not. I said that I had parked in the beach car-park (close by and only 2 euros a day) and did they think that would be ok for the 4 days or was there somewhere better - I got the same shrug I got when I mentioned there was a problem with my room. I still gave this hotel 3 out 5 as the location is so good it compensates somewhat for the bad service but if I was returning to Zahara, I would look hard for a different hotel.",3
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"Came back this year to this hotel after 5 years. Pleased to see the same faces and also that it had been reapainted througout in lighter colours. Magnificent situation right on the beach at Zahara. From the dining room you can step straight out on to the sands. Roomy,m air-condtioned rooms with very comfortable bed. Was glad to see that the rooms now have a small fridge. Bathroom could do with an update. Everything spotlessly clean. Lots of restaurants and bars and shops around and plenty of places nearby to visit.",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"Zahara de los Atunes has to be one of the best kept secrets on the Costa de la Luz coast. This hotel built in 1989 has the best location and we booked it having visited the town on other occasions. We chose the sea view which had a premium but worth paying and booked half board as it was low season in Zahara so were not sure how many other restaurants and eateries would be open. The room facing the sea was lovely with a roomy terrace to sit out on and watch the sun set. There were slight spanish drains problems and there was no wifi access in the rooms which feels like an obligatory service these days for kids with tablets. The staff are a highlight of this establishment coming from an old school service and polite style of interaction. Their english was poor but that didn't really effect their ability to get us great food and service. A lovely swimming pool that could have been heated, but overall you can't beat the on beach location - one of our family favourites.",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,The location was my reason for booking this hotel and I was not disappointed. you walk from the breakfast room and you are on the sand. the rooms are very clean and have a simple beach style decor The bathrooms are very tight though. we enjoyed it so much we have booked to stay again at the end of the season.,3
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,We stayed at the Gran Sol last week for three nights. Zahara is a fantastic resort - its much busier than it used to be and parking is now a challenge but its still has an unspoilt feel about it. We have been been coming to this family run Hotel for about 20 years now and remember it before it had the pool and side extension. We have stayed in rooms all around the hotel including the luxurious roof suite. This year we were delighted to get the room at the front of the hotel looking out onto the beach. It is good value for this fantastic location on one of the best beaches in this part of Spain. We can't comment on the food as there is so much choice in the wonderful beach bars and town restaurants that we did not eat there - the breakfast is fine. Rooms are clean and the staff are helpful. The only thing we would like to see is a fridge to keep out water chilled and better wi-fi - currently only available in the bar area but fast enough,4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"After a trip to Zahara in July 2013 we couldn't resist a few days detour last weeks on a trip to Marbella. Zahara is one of those nearly totally Spanish resorts which wont stay that way for too long as it is absolutely lovely and a total foodie place. It was our first time in Gran Sol which is in a totally enviable position. You walk out the front door and you are more or less on the beach and walk three minutes to the left and you are in the centre of town with all its lovely restaurants. Be warned that if you go out to eat at night around 8.30 - 9.00pm you will be on your own. 10.00pm seems to be the norm as its so Spanish. Back to the hotel - a bit tired perhaps, Didn't eat in except for one lunch which was fine. Breakfast was included but only went the first day as the scrambled eggs which I rate a hotel by were not very exciting so didn,t warrant a return trip for the next two days. Anyway room with a perfect view was great,it's not 5* but with a location like that you will be a very happy camper!",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"The hotel is located on an exceptional place in one of the best beaches in Spain. Is a bit old fashioned and it needs a renovation. The only updated thing is the price. Little bit expensive. Rooms are big, clean and comfortable. Personnel is kind and helpfull and the beach is in front of the gate.",3
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"We returned to this beautifully located hotel for lunch only because the top three rated restaurants in Zahara were closed - it would be helpful were Trip Advisor to give an indication where establishments enact extended seasonal closures? As on our previous visit 3 years ago the quality of cuisine failed to match the panoramic views. Clean, courteous and with lots of charm this Spanish family hotel is nevertheless regrettably not a culinary delight.",3
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"Quiet location. Beautiful views from rooms. We payed little extra for overlooking the sea. The hotel is clean.The girl in the reception was very helpful upgrading us after one night in a very small terrible room. We had half board. Waste of money, the food was very average. And in Zahara de los Atunes you eat very good for less money... Breakfast ok. The waiters was friendly and helpful. The only down fall for me is the beds.........terrible! We will go back with toppers!",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"Perfectly situated - on the magnificent beach. Perfect service - lovely staff. Perfect room cleaning - unobtrusive and efficient. Perfect decor - not too fussy, boring or over the top. Perfect breakfast - provided you go early. The hotel was completely full when we went and got very very busy for breakfast. Not quite perfect parking - very busy when we went in September but you can pay the attendant a couple of euros to save you a place! I loved this hotel and found it fitted in perfectly with the naturalism of Zahara. If you can't appreciate this hotel and environment - then you must be tired of life!! Perfect - can't wait to go back.",5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"This hotel looks great from the beach ... you'd really like to stay there!! Booked in for 2 nights including breakfast (big mistake) ..the hotel has some faded appeal but is in desperate need of waking up to the present day!! the room was clean, great view from balcony but in need of a comfort revamp,a fridge would be a good start... there was a space for one! The breakfast was dreadful and dull like the waiters who didn't really want the guests cluttering up the dining room...nothing was fresh or appealing ....save your money and eat out!!! A smiling face at reception wouldn't go amiss ...",3
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,Great location but beware of petty crime in the area. hotel has a faded gradjure location could not be better.staff very friendly. Hotel very clean. Hotel food lets it down and is not good value. Go for the menu del dia. Lots of good places to eat in the village.,4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"It is a very attractive hotel in a beautiful location. My wife and I visited Zahara recently and were very much attracted by the looks of the hotel and the location. We booked a three night stay for later in the week and negotiated a good rate for half-board. The hotel is comfortable enough, glorious views from the balconies, room was clean and comfortable, the half-board was a mistake as the selection and quality of food was poor. What really irritated was the attitude of the staff and, particularly, of the duty manager. On the first evening in the hotel I slipped in the bath while having a shower, banged my ribs on the edge of the bath and was in considerable pain for the remainder of our stay. We reported my fall to the duty manager; he couldn't have cared less and other than having a non-slip mat put in the bath on the following morning ignored my plight totally. We asked for directions to the nearest doctor the following morning and he drew us a map which led us in totally the wrong direction! Fortunately, my wife speaks excellent Spanish so we were able to find our way despite his awful map! At no time in the three days did he ask if there was anything he or the hotel could do to help me and offered on discount by way of compensation for my pain; pain I would not have incurred if the hotel had provided a non-slip mat in the first place. The manager appeared to have no concept of customer care and never appeared to address a word to residents other than minimal responses to questions asked. Does not inspire confidence in guests!",3
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"This was a wonderful find. A hotel that accepts pets (often difficult to find) and actually welcomes them. We have stayed three times, always in the same or similar balcony beach-facing rooms, and have intoruced friends to the hotel. All have been as pleased as we were at the accommodation, the food and the warmth of wlecome and help from the staff. Unfortunately, and no fault at all of the hotel, I fell over in a passageway and broke my hip. The staff could not have been more helpful. The management have given us 'favourable' rates since then (the hotel could not be decribed as expensive, anyway) and we have always been made very welcome. The dining room is very good, although I would advise looking into the town (small but lots of choice) for evening meals. Tuna is the speciality of this region and this town and it can be had locally in all its forms. The hotel, of course, also serves tuna. My partner and I and out two dogs were very happy indeed at this wonderful little hotel!",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"This hotel is in the prime spot on the beach in Zahara. The hotel is family run and their care is visible throughout. The staff are very friendly and proficient, whether you are dining, having a drink on the fantastic terrace or just relaxing in the lounges. There is a also a good size pool in a very attractive garden area. I cannot recommend this hotel highly enough. The hotel also owns some luxury self catering apartments, which are equally good at the other end of the village (Gran Sol Apartmentos)",5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"We have just come back from a fortnight in this wonderful hotel. The service is great, the rooms are clean and comfortable. The cleaners come round every day and change the towels and clean the rooms completely. We had half board - you get a choice of three starters, two main dishes (fish or meat) and desert or coffee. Drinks are cheap! You are directly on the beach and a beach bar is a stones throw from the hotel. On the very windy days the pool is the best bet! Everyone was very friendly, and we had a really great time.",5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"My wife and I spent 3 nights/4 days here, after thinking we would stay one day. Staff could not have been more accommodating; the setting was primo-right on the beach; our room and balcony faced the ocean; the food was excellent and fairly priced, with both an indoor and outdoor restaurant looking onto the ocean; great poo as well; definitely worth the money. The restaurants in the town were plentiful as well, with a lively night scene if you want it.",5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"A family run hotel (and their presence is certainly felt) in the most enviable of positions, right on the sea front. The rooms are clean but fairly small and basic - they could do with an update, for sure. There is a very good atmosphere in the hotel throughout - almost exclusively Spanish. They could put more umbrellas by the pool, as there is a real lack of shade. The only real gripe we have is the surly attitude of almost all of the staff responsible for the bar and restaurant outside. It is a real shame - and a missed opportunity for the owners who could create a real landmark there too. The rest of the staff are excellent.",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,lovely beach out front but rooms a bit tired and in need of work. Looked like it did work with some package tour operators. Really fab local restos!,3
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,We stayed here for two nights but the weather was very bad so our impression of the place is not great - the small town must get very busy July and August but was like a ghost town when we were there - all restaurants empty. The beach is amazing though and the hotel well placed to enjoy it. Breakfast very poor and although the place is comfortable enough the cleaners used a strongly scented air freshner or cleaning fluid that got the back of your throat.,3
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"It was difficult to judge this hotel as we were the only guests staying in this large hotel in February, but it was perfectly fine. I imagine the atmosphere would have been very different in summer. We had hoped to eat out as we don't like hotel restaurants, but we could find nothing open so we ate in the hotel restaurant. It is never very comfortable being the only one in a restaurant but the food was good, if expensive, and I had the best piece of meat I ate in Spain. There was a lot of building work going on modernizing the rooms in one wing, but it did not affect us. Make sure you visit the Roman remains and museum nearby, Baelo Claudia - very impressive.",3
