id,rating,avg_sentiment,min_sentiment,max_sentiment,node2vec_0,node2vec_1,node2vec_2,node2vec_3,node2vec_4
4668,5,0,0,0,0.133940607,0.298676461,0.371971309,-0.085753791,-0.051074669
4669,4,0,0,0,0.394661307,0.877889097,0.741430759,-0.170512304,-0.20037289
4671,4,0,0,0,0.194693416,0.657387495,0.599333823,-0.10071712,0.090262644
4673,5,0,0,0,0.375997216,0.534864902,0.590123057,-0.528771818,-0.261697412
4674,4,0,0,0,0.33684507,0.581520021,0.305033326,-0.031517476,-0.273176223
4675,4,0,0,0,0.439860255,1.372852683,0.490156174,-0.391417563,0.242862761
4676,3,0.02098125,-0.1027,0.3612,0.238574356,0.368250638,0.290953368,-0.154078797,-0.020158028
4677,5,0.0386,0,0.0772,0.389985621,0.538720131,0.411986649,-0.087249257,-0.108216085
4678,5,0,0,0,0.390756696,0.837148368,0.460019231,-0.110382684,-0.066469729
4682,4,0,0,0,0.248133793,0.410126358,0.358487308,-0.148435235,-0.085256718
4684,5,0,0,0,0.31521222,0.868710577,0.301416844,-0.549559712,-0.529000282
4685,5,0,0,0,0.21495533,0.39507097,0.231436118,-0.211510524,-0.217869058
4686,4,0,0,0,0.181716308,0.712406814,0.388040036,-0.189757705,-0.138021052
4687,5,-0.074,-0.296,0,0.280861497,0.337795943,0.33665058,-0.187664524,-0.152449772
4688,5,0,0,0,0.559323132,0.692116737,0.560117543,-0.377011687,-0.160974562
4689,5,0,0,0,0.136692032,0.359925508,0.278598845,-0.1369766,-0.041337516
4692,3,-0.0258,-0.0258,-0.0258,0.344476581,0.783673108,0.505114138,-0.164730221,-0.387224466
4693,1,0.058482353,-0.4019,0.4939,0.205748826,0.945794404,0.612847447,-0.273411751,-0.268142521
4694,2,0,0,0,0.247010365,0.265094906,0.148414522,-0.122793034,-0.07093849
4695,5,0.31845,0,0.6369,0.49120447,0.622147083,0.519110322,-0.470712304,-0.467861295
4696,5,0.05845,0,0.296,0.206199825,1.061811328,0.64558506,-0.090263285,-0.176411107
4697,4,0,0,0,0.894401729,0.673729658,1.179092765,-0.697520733,0.12007276
4698,5,0.31845,0,0.6369,0.312846661,0.850247741,0.525650144,-0.350284517,-0.506628215
4699,4,0.17,0,0.34,0.393827587,0.570137501,0.402334362,-0.047026806,-0.122001037
4700,5,0.3612,0.3612,0.3612,0.310870469,1.003060937,0.703892887,-0.193836331,-0.342052341
4701,5,0.044655556,0,0.4019,0.415351242,1.361850858,0.708762646,0.024692485,0.036917157
4703,5,0.1492,0,0.6369,0.271202624,0.66541338,0.368677408,-0.240048707,-0.268610328
4705,5,0.1806,0,0.3612,0.360062391,0.711840928,0.748680472,-0.272058845,-0.362872988
4706,5,0.3612,0.3612,0.3612,0.311256081,0.547381699,0.644697249,-0.164204732,-0.540906191
4707,1,0,0,0,0.279263377,0.391433507,0.416063815,-0.208784536,-0.069662847
4708,3,0.128575,0,0.3612,0.345795929,0.577443182,0.649208307,-0.133881763,-0.228744805
4709,4,-0.01632,-0.34,0.2584,0.299744129,0.339178383,0.315112352,-0.219664201,-0.044512156
4710,5,0,0,0,0.451445878,0.747769237,0.535592556,-0.419795603,-0.078698091
4711,1,0.158366667,-0.0516,0.5267,0.262777478,0.498310834,0.332222909,-0.148629829,-0.228208438
4713,3,0,0,0,0.656181872,1.287692666,0.508998632,0.076658726,-0.192911744
4714,5,0.129925,0,0.4939,0.286257237,1.028163433,0.64700979,-0.479720801,-0.286792964
4715,5,0,0,0,0.556832016,0.942331433,0.772108734,-0.305477113,0.160348997
4716,5,0,0,0,0.177780584,0.834020615,0.287996501,-0.290909737,-0.247231647
4718,4,0,0,0,0.187434897,0.664435923,0.584228635,-0.216235578,-0.18622373
4720,4,0.24695,0,0.4939,0.408975184,0.670200169,0.516716897,-0.227713227,-0.23213464
4721,5,0.28595,0,0.5719,0.304962903,0.816757083,0.567761779,-0.206195012,-0.317231566
4723,5,0,0,0,0.838984847,0.67213583,1.087497592,-0.640477896,0.202883616
4724,1,0,0,0,0.377821565,0.921210885,0.788457036,-0.105490834,-0.501275957
4725,5,0,0,0,0.094856195,0.332575262,0.290999621,-0.145381525,-0.086534671
4726,4,0.0617375,0,0.4939,0.257383078,0.838026345,0.604988158,-0.176882848,-0.487201631
4729,5,0.045192308,0,0.3612,0.6501652,1.000318766,0.156660929,-0.372974008,-0.416175574
4731,4,0,0,0,0.526332617,0.452149898,0.795773089,-0.465349972,-0.005685127
4732,5,0,0,0,0.274133176,0.641876876,0.529701889,-0.393591613,-0.076348059
4733,5,0,0,0,-0.010837041,0.759244025,0.327984095,-0.197165295,-0.546878099
4734,5,0.24695,0,0.4939,0.284688056,0.662363291,0.503116071,-0.201753765,-0.212081224
4735,3,-0.07655,-0.1531,0,0.227785781,0.44082436,0.20083347,-0.4776676,-0.156559154
4738,1,0,0,0,0.551436841,0.962238669,0.579733968,-0.110333249,-0.178116783
4739,5,0.6369,0.6369,0.6369,0.273015052,1.296419501,0.787614226,-0.128320187,0.216183886
4740,5,0,0,0,0.303976178,0.404284418,0.165184781,-0.193112701,-0.214624479
4741,4,0.108975,0,0.5106,0.461268365,0.651736379,0.515399337,-0.103163041,-0.242755294
4742,5,0.5654,0.4939,0.6369,0.137522221,0.767686009,0.698471725,-0.370330572,-0.383995354
4743,5,0,0,0,0.545606792,1.030299306,0.663596988,-0.315577358,-0.16186133
4744,5,0.093933333,0,0.4939,0.150466293,0.781003177,0.882116318,-0.339484751,-0.251659513
4745,5,0,0,0,0.490714461,0.647069514,0.722235203,-0.223284855,-0.196221337
4746,3,0,0,0,0.385483801,0.731292129,0.533451438,-0.075943671,-0.420318335
4747,5,0.1096,0,0.3612,0.295745552,1.127739549,0.391750455,-0.47363928,-0.313131541
4749,5,0,0,0,0.228732124,1.035327554,0.618201733,-0.201604128,0.156472951
4753,5,0.41695,0.34,0.4939,0.323610157,0.877934635,0.650802851,-0.184916809,-0.137509376
4754,5,0,0,0,0.304191887,0.248869866,0.18835564,-0.191780046,-0.104311459
4755,4,0,0,0,0.063862137,0.159380034,0.209234118,-0.124810219,-0.169490993
4756,3,0,0,0,0.370436847,0.604326606,0.591740668,-0.243346497,-0.376837015
4758,5,0.4939,0.4939,0.4939,0.188363239,0.779532254,0.461442709,-0.256546468,-0.318003625
4759,5,0.5574,0.5574,0.5574,0.498050094,2.343758106,1.22678864,0.419835538,0.323476344
4760,2,0.074275,-0.25,0.4939,0.281652331,0.474287897,0.622680306,-0.540384769,-0.618453503
4761,5,0,0,0,0.57314074,0.509109914,0.576812029,-0.406311482,-0.237984046
4762,5,0,0,0,0.357168227,1.123202085,0.877167821,-0.090783484,-0.008215593
4763,5,0.27636,0,0.5267,0.238517538,0.732124448,0.38735652,-0.017103212,-0.058412794
4764,2,0.05285,-0.5423,0.7096,0.149472713,0.325077385,0.502618551,-0.530698895,-0.411504686
4765,4,0,0,0,0.153708786,0.580480993,0.402302921,-0.241479576,-0.167176813
4767,3,0,0,0,0.501245856,0.784422815,0.81230551,-0.256865054,-0.306781739
4768,5,0,0,0,0.410771281,0.635337889,0.691076159,-0.126206577,-0.043330625
4770,4,0.09878,0,0.4939,0.153912097,1.025710344,0.603882015,-0.17339687,-0.259843409
4771,4,0,0,0,0.042401236,-0.060295325,-0.089939877,0.01844795,0.068448268
4772,5,0,0,0,0.557256997,0.643331766,0.780085742,-0.206905633,-0.087351866
4773,5,0,0,0,0.207090825,0.638787925,0.295209497,-0.105697185,-0.216414496
4774,3,0.06112,0,0.3612,0.29467088,0.44355154,0.38457799,-0.17907764,-0.28434208
4775,4,-0.043155556,-0.5106,0.4404,0.522333205,1.025590777,0.610844076,-0.105579421,-0.28484723
4776,3,0,0,0,0.453814596,0.909667373,0.401946604,-0.013662916,-0.353485316
4777,5,0,0,0,0.377671331,0.620583475,0.450028032,-0.469303906,-0.203078479
4779,5,0,0,0,0.193547457,0.882589757,0.2993747,-0.446590781,-0.265003741
4780,5,-0.08808,-0.4404,0,0.39770937,0.767840624,0.707022309,-0.090473682,0.039302759
4781,5,0.0903,0,0.3612,0.124536842,1.098825336,0.366985708,-0.884558678,-0.211271867
4782,3,0,0,0,0.239626676,0.523843169,0.454947382,-0.123976268,-0.259810209
4783,5,0.1101,0,0.4404,0.162120387,0.83188808,0.528057575,-0.093248494,-0.167466208
4785,5,0.25208,0,0.4588,0.735406041,1.380439043,0.340063542,-0.841578603,0.189548403
4786,5,0.3612,0.3612,0.3612,0.511775553,0.957969725,0.442946732,-0.087937288,-0.251523823
4787,5,0,0,0,0.485890836,1.12349844,0.319175363,-0.351620346,-0.1025571
4788,3,0,0,0,0.397333562,0.750389814,0.415363401,-0.306162745,-0.318237752
4789,3,0,0,0,0.160055742,0.373693377,0.214939162,-0.139824048,-0.043316249
4793,3,0,0,0,0.318540812,0.627866745,0.518850207,-0.294811219,-0.394155681
4794,3,0,0,0,0.756229579,0.952877522,0.655483425,-0.123177484,-0.501992106
4795,4,0,0,0,0.56316179,0.648826301,0.532656252,-0.23246856,-0.213129625
4796,4,0,0,0,0.258595973,0.75586623,0.303192914,-0.206174895,-0.311472625
4797,5,0,0,0,0.210674778,0.6473701,0.825689316,-0.170599908,-0.278057754
4799,5,0,0,0,0.350313097,0.844895601,0.985265613,-0.562954843,-0.536678195
4800,3,0,0,0,0.108464092,0.329929441,0.194498435,-0.098508619,-0.046380628
4801,4,0,0,0,0.47832936,0.80874157,0.492308855,-0.075014152,-0.384559572
4803,5,0,0,0,0.175413236,0.20038797,0.148205116,-0.096524335,-0.036563072
4804,4,0,0,0,0.447078973,0.971386969,0.15254128,-0.246145532,-0.811763823
4805,5,0.329266667,0,0.4939,0.363447607,0.384505361,0.319235504,-0.114928812,-0.204760984
4807,2,0.0903,0,0.3612,0.481578469,0.468370676,0.797929406,-0.140119895,-0.712295532
4808,4,0.20095,0,0.4019,0.504382193,0.968691349,0.43712464,-0.038913459,-0.373651206
4809,5,0,0,0,0.369547367,0.829920292,0.219091624,-0.049430329,-0.308860809
4810,5,0,0,0,0.424469411,0.77847904,0.489962608,-0.375408679,-0.051741131
4811,5,0,0,0,0.403471768,0.560829997,0.45178622,-0.218802243,-0.392269343
4813,5,0.181971429,0,0.6369,0.297560394,0.863441229,0.442321002,-0.247827381,-0.218185753
4814,5,0,0,0,0.188093796,1.012645125,0.533598185,-0.247505829,-0.250420451
4815,1,-0.074,-0.296,0,0.515777886,1.188388705,0.445660084,-0.30673188,0.086781241
4816,5,-0.00835,-0.5106,0.4939,0.515781879,0.616077483,0.488949358,-0.281462371,-0.366329014
4817,3,0,0,0,0.287011653,0.410909593,0.363457829,-0.20159933,-0.243116453
4819,2,0,0,0,0.068968527,0.070616961,0.004979791,-0.072600819,-0.056077126
4820,5,0,0,0,0.449829966,1.147436619,0.326678216,-0.081979632,-0.138489082
4821,5,0.066983333,0,0.4019,0.589109778,0.868037105,0.61510098,-0.286853969,-0.065009765
4822,5,0,0,0,0.210177749,0.423100084,0.446466178,-0.166840881,-0.064913698
4823,5,0.2732,0.2732,0.2732,0.005700126,1.090880156,0.600363314,0.129556,-0.133227959
4824,4,0.0513,-0.34,0.4939,0.267878622,0.92341423,0.40171966,-0.209646404,-0.402733058
4825,5,0.088269231,0,0.6369,0.176841065,0.51577729,0.307458371,-0.09596841,-0.092400126
4826,5,0.4479,0.4019,0.4939,0.385035932,0.736504316,0.421420306,-0.009656572,-0.190399408
4827,4,0,0,0,0.238258809,0.481992513,0.348558486,-0.210294783,-0.263101846
4828,4,0.3612,0.3612,0.3612,0.402941316,0.600528836,0.470054299,-0.089591488,-0.11898531
4829,5,0,0,0,0.287564933,0.302662492,0.355621397,-0.130381137,-0.188465878
4830,5,0.0618,-0.1027,0.2263,0.660981178,1.205570102,0.770091951,-1.105992436,0.046218775
4831,4,-0.20095,-0.4019,0,0.236999661,1.042518973,0.653926134,0.069781683,0.073988058
4834,5,-0.0086,-0.0516,0,0.416028976,0.542242467,0.384864986,-0.118319213,-0.325549275
4835,4,0.157075,-0.1027,0.6369,0.218584463,0.333527744,0.367774129,-0.10309574,-0.187945619
4836,5,0.094342857,-0.1027,0.4019,0.278054088,0.705906272,0.352509201,-0.087324046,-0.319194764
4837,5,0,0,0,0.33091855,0.96940273,0.711992383,-0.379677355,-0.094674468
4838,5,0.2009,0,0.5106,0.314572483,0.805957913,0.772434115,-0.109525174,-0.31180945
4839,5,0,0,0,0.287842542,0.713397264,0.486097813,-0.28189677,-0.072016113
4840,5,0,0,0,0.146049783,0.48246634,0.331840247,-0.103739515,-0.22318244
4841,4,0.127266667,0,0.3818,0.573094547,1.027753115,0.591166973,-0.09685117,-0.347799689
4843,5,0.0927375,0,0.4019,0.322150171,0.826243162,0.370612293,-0.406505942,-0.099998794
4845,3,0.11315,0,0.2263,0.26885739,1.171278358,0.565254033,-0.56134218,0.028721632
4847,4,0,0,0,0.117537014,0.576699913,0.521573186,-0.081982769,-0.07476332
4848,3,0,0,0,0.59457916,0.975461602,0.549826324,-0.075238667,-0.284411788
4849,4,0,0,0,0.223811924,0.342772573,0.233131558,-0.150463,-0.23999618
4850,4,0,0,0,0.017946174,0.628436565,0.175671995,-0.2740421,-0.274651527
4851,4,0.083614286,-0.0516,0.6369,0.166788891,0.341716856,0.389254123,-0.223693982,-0.203738555
4852,5,0.164633333,0,0.4939,0.53054589,0.88082087,1.072476745,-0.900263548,0.135068953
4853,4,0.1998,0,0.5994,0.517667055,0.914117813,0.715552509,-0.343152732,-0.13633658
4854,4,0.142975,0,0.5719,0.139302433,0.296007633,0.207996204,-0.120308973,-0.235734373
4855,5,0.065066667,-0.2263,0.4215,0.564217806,0.759285569,0.562021136,-0.069532879,-0.151832357
4856,4,0,0,0,0.710398912,0.753231883,0.846175373,-0.104310498,-0.396031499
4857,4,0.1806,0,0.3612,0.262917757,0.692875922,0.577449918,-0.172514617,-0.303333342
4858,5,0.164633333,0,0.4939,0.331590474,0.530839801,0.334425986,-0.182012096,-0.213977605
4859,5,0.066317647,0,0.4939,0.188423395,0.736960232,0.525679827,-0.246303543,-0.475411415
4860,5,0.10534,0,0.5267,0.233405411,0.795539558,0.32291463,-0.209274188,-0.059481166
4861,2,0,0,0,0.137837365,0.35047105,0.232236087,-0.041849162,-0.093183473
4862,5,0.25995,0,0.5719,0.567495108,0.390718043,0.668998539,-0.259010285,-0.549772978
4863,3,0,0,0,0.534219444,0.923891723,0.234312594,-0.221884221,-0.400850445
4864,5,0,0,0,0.195103988,0.542140365,0.164993271,-0.174451053,-0.063942187
4865,1,0,0,0,0.584680378,0.646671116,0.694630623,-0.296390593,-0.316916764
4867,4,-0.0437875,-0.4019,0.0516,0.262452275,0.791194618,0.415045798,-0.107303426,-0.407433808
4868,2,-0.033018182,-0.4404,0.0772,0.374992609,0.846338987,0.670106888,-0.247778982,-0.224160746
4869,4,0,0,0,0.137070403,-0.024126898,0.219853505,-0.148880869,-0.13499929
4870,4,0.277966667,0,0.4939,0.516779482,0.869739771,0.733387053,-0.224660546,-0.300383329
4871,3,0,0,0,0.193501621,0.218243793,0.23465842,-0.025351485,-0.06316746
4872,2,0.4588,0.4588,0.4588,0.770039737,1.67598474,0.291637689,-0.931788385,0.223723471
4873,5,0.067627273,0,0.4939,0.153054833,1.098461509,0.513867795,-0.064337537,-0.228044271
4875,4,-0.05135,-0.1027,0,0.371686012,0.672967911,0.593991995,-0.365191251,-0.247591242
4876,1,0.014075,-0.4215,0.5719,0.553606331,0.900750399,0.786462963,-0.087382056,-0.049300499
4878,5,0.09282,0,0.3818,-0.012527768,1.374738574,0.407684088,-0.576266289,-0.349357545
4879,5,0.20095,0,0.4019,0.40624398,0.515552998,0.493695945,-0.180671349,-0.444613457
4880,4,0,0,0,0.277028322,0.697711825,0.496431619,-0.010502042,-0.127709657
4881,4,0.1289,0,0.3612,0.228016764,0.453386337,0.382808566,-0.209937975,-0.24502036
4882,5,0,0,0,-0.024876103,0.576259613,0.173530564,-0.105546139,-0.389644295
4885,4,0,0,0,0.348111242,0.475978881,0.345919549,-0.1443066,-0.165565714
4886,4,0,0,0,0.114279971,0.381590873,0.402667403,-0.046373088,-0.214461103
4887,4,0,0,0,0.425389558,0.725199103,0.627563179,-0.339644611,0.06086123
4888,4,0,0,0,0.163152188,0.551486373,0.504271269,-0.424521893,-0.122339278
4889,5,0.1806,0,0.3612,0.221112907,0.577756464,0.289252907,-0.239055723,-0.24861604
4891,3,-0.1027,-0.1027,-0.1027,0.562772691,1.017829061,0.661516011,-0.121613123,-0.350243747
4892,5,-0.012572222,-0.2263,0,0.329119593,0.669499695,0.56715858,-0.161674827,-0.213439822
4893,3,0.0903,0,0.3612,0.381641805,0.761969209,0.608346283,-0.087943323,-0.215039194
4894,4,0,0,0,0.289163291,0.72127229,0.366966128,-0.153084025,-0.060673542
4895,5,0.09878,0,0.4939,0.226534739,0.762136936,0.58274734,-0.148920938,-0.235470444
4896,5,0.172571429,0,0.6369,0.283472687,0.700521588,0.357621312,-0.176730707,-0.247511894
4898,5,0.31845,0,0.6369,0.263905525,1.064408779,0.323335707,-0.202701703,-0.215918481
4899,4,0.0086,0,0.0258,0.217281878,0.377086312,0.292619199,-0.261239111,-0.313624948
4901,5,0,0,0,0.009507553,1.058333397,0.936324954,0.016473722,-0.418274432
4902,3,0,0,0,0.267402649,0.745410204,0.611191869,0.104667991,-0.454066396
4903,4,0.2123,0,0.6369,0.504370034,0.626240075,0.637230456,-0.278763652,-0.559013665
4905,4,0.4939,0.4939,0.4939,0.050691355,0.079557516,-0.048250873,-0.111893326,0.041970022
4907,5,0.064625,-0.1027,0.3612,0.246191815,0.714956284,0.628248334,-0.15950489,-0.21728383
4908,5,0,0,0,0.14062199,0.262102515,0.211181641,-0.037126169,-0.070905425
4909,1,0.07224,0,0.3612,0.764447033,0.901920915,0.622262478,-0.408835441,-0.194854662
4910,4,0.123475,0,0.4939,0.382725835,0.762892008,0.49691689,-0.293031991,-0.135247812
4911,5,0,0,0,0.475793898,1.039734602,0.479569674,-0.289299875,-0.59142971
4912,5,0,0,0,0.462577909,0.879509211,0.577261925,-0.004285279,-0.517997801
4913,3,0,0,0,0.251691014,0.858275652,0.34056139,-0.086363718,-0.391168475
4914,3,0,0,0,0.292772412,0.946445167,0.565116525,-0.442451537,-0.150377437
4915,5,0,0,0,0.28712678,0.842922986,0.354469776,-0.65909344,-0.359915495
4916,5,0.08551,0,0.4939,0.245180503,0.459840029,0.266838968,-0.083728798,-0.088237032
4917,5,0.051233333,-0.0516,0.4939,0.534273982,0.760677934,0.482440591,-0.299848199,-0.038103826
4918,5,0.3753,0,0.7506,0.508862972,0.448515803,0.518610299,-0.182122663,-0.362960905
4919,5,0.123475,0,0.4939,0.663642347,0.975336552,0.509316027,-0.210538208,-0.398777187
4920,3,0,0,0,0.232739151,0.396904588,0.184975371,-0.178185746,-0.016241949
4921,4,0,0,0,0.600153744,0.634815216,0.838490248,-0.009545809,-0.464155227
4922,5,0,0,0,0.557510793,0.807439685,0.364168465,-0.26882425,-0.41926825
4924,5,0.006433333,0,0.0772,0.308763474,0.577394187,0.333281666,-0.177228421,-0.273138404
4926,5,0,0,0,0.167261288,0.36874187,0.318428665,-0.199280843,-0.066311188
4927,4,0.1,0,0.25,0.125996754,0.268570244,0.074748293,-0.115540206,0.046657868
4928,3,-0.045533333,-0.2732,0,0.600739479,0.859510779,0.942777812,-0.363487273,-0.156020939
4929,5,0,0,0,0.110088989,0.744023621,0.789540887,-0.810454607,-0.785871089
4930,3,0,0,0,0.435717821,0.616578519,0.432638019,-0.16217865,-0.329601854
4931,5,0,0,0,0.242175549,0.723344028,0.250773042,-0.224789888,-0.155198649
4933,5,0.117016667,0,0.6249,0.274447381,0.894792318,0.249835506,-0.329536259,0.089403786
4934,5,0.1204,0,0.3612,0.34931916,0.726411998,0.474982888,-0.459565103,-0.401461422
4935,3,0,0,0,0.229278535,0.434793741,0.240203336,-0.274830163,0.003933883
4936,1,0,0,0,0.209360197,0.848481596,0.380352825,0.003519181,-0.465125769
4937,3,-0.034233333,-0.1027,0,0.369120479,0.676159382,0.460355133,-0.280883282,-0.258982152
4939,5,-0.017158333,-0.1027,0,0.255819172,0.569918275,0.379149407,-0.117895752,-0.180541798
4940,5,0.1204,0,0.3612,0.315209985,0.856625915,0.403386831,-0.126732156,-0.464275271
4941,4,0.087766667,0,0.4939,0.397226453,0.937080979,0.602401972,-0.222990781,-0.159287021
4942,4,0,0,0,0.517722964,0.736373842,0.887382329,-0.537441671,-0.187404349
4944,5,0.3612,0.3612,0.3612,0.385801345,0.627873421,0.460381359,-0.203776151,-0.267148405
4945,5,0,0,0,0.292392969,0.604897141,0.483585536,-0.173121274,-0.04844794
4946,5,0.090985714,0,0.6369,0.422997892,0.979523599,0.611035824,-0.295834333,-0.080067836
4948,4,0,0,0,0.540129364,0.628056169,0.463679552,-0.23938036,-0.358081788
4949,4,0.2408,0,0.3612,0.392218292,0.638790846,0.710444629,-0.077793539,-0.166094914
4950,3,0.188466667,0,0.6369,0.095558785,0.514610767,0.490965754,-0.071574703,-0.128501639
4951,4,-0.113333333,-0.34,0,0.198540643,0.547029912,0.308107287,-0.113930687,-0.239077851
4953,5,0,0,0,0.082472943,0.542999089,0.348577708,0.066538244,-0.211237177
4954,4,0,0,0,0.015675044,1.030792713,0.841256499,-0.04939292,-0.319862902
4955,3,-0.064657143,-0.2263,0,0.293302685,0.67911613,0.269002467,-0.275621504,-0.185962126
4958,5,0,0,0,0.246019512,1.327618003,0.318104386,-0.384537041,-0.510136545
4959,5,0,0,0,0.11322543,0.674733043,0.343526751,-0.185023978,0.024118671
4960,5,0.6369,0.6369,0.6369,0.20545961,0.31886974,0.274068058,-0.085759699,-0.168832451
4961,4,-0.4019,-0.4019,-0.4019,0.296626568,0.870725691,0.503435731,-0.008272294,-0.073093414
4962,4,0,0,0,0.574464917,0.934400082,0.884352386,-0.145216286,-0.232460186
4963,2,0,0,0,0.22211121,0.868668199,0.877217293,-0.073494621,-0.02286127
4964,4,0,0,0,0.568707705,1.182063699,0.498361796,0.014871972,-0.103522457
4965,5,0.0548,0,0.3612,0.324232638,0.774109244,0.470979333,-0.317092538,-0.182302058
4966,4,0,0,0,0.07376074,0.629888594,0.507516265,-0.297359675,-0.166616529
4967,3,0.3612,0.3612,0.3612,0.03571336,0.052538536,0.080867618,-0.104415976,-0.071033172
4968,3,0,0,0,0.214761212,0.584358037,0.710896969,-0.247710928,-0.343944758
4970,5,0,0,0,0.229802266,0.385868758,0.471849084,-0.122163728,-0.172619358
4971,3,0,0,0,0.233086735,0.59447974,0.366368324,-0.239079461,-0.080300316
4972,5,0.14282,0,0.6369,0.152847618,0.604345679,0.46345374,-0.14812538,-0.339443058
4973,5,0.42755,0.3612,0.4939,0.027737128,0.404980034,0.466403633,-0.498618096,-0.416589588
4974,5,0.6369,0.6369,0.6369,0.313101977,0.771378934,0.546575606,-0.191181988,-0.31793189
4975,5,0,0,0,0.229213923,0.404575765,0.327856094,-0.090924501,-0.314494908
4976,4,0.6369,0.6369,0.6369,0.206851736,1.259019375,0.412003607,-0.361317188,-0.225102916
4977,4,-0.3818,-0.3818,-0.3818,0.257698029,0.805746794,0.761838794,-0.165733442,-0.151980028
4978,3,-0.00814,-0.4019,0.3612,0.247010693,0.621621847,0.440816939,-0.199231997,-0.124683335
4979,5,0.123475,0,0.4939,0.215560839,0.661374092,0.307546884,0.087932333,-0.103934608
4980,5,0.4454,0.4019,0.4939,0.281917661,0.70197022,0.274615914,-0.278926939,-0.19296211
4981,2,0,0,0,0.30331254,0.54487884,0.2238089,-0.138666883,-0.133156478
4983,4,0.054322727,0,0.4939,0.254666895,0.468580425,0.412748367,-0.058605839,-0.265583843
4984,4,0,0,0,0.226109132,0.404872894,0.230161488,-0.192150459,-0.138304934
4985,5,0,0,0,0.674771428,1.142219782,0.776665747,-0.291294575,-0.283813506
4986,4,0.1806,0,0.3612,0.412118912,0.772060573,0.543925524,-0.277321547,-0.249399617
4987,3,0,0,0,0.262051225,0.618650556,0.54245764,-0.106858864,-0.212026298
4988,5,0.1032,0,0.3612,0.270876944,0.643868566,0.27345708,-0.162964001,-0.278392106
4989,5,0,0,0,0.054069597,0.19090274,0.180728287,-0.020932237,-0.008461527
4990,4,0.1806,0,0.3612,0.080345079,0.053068276,0.09755715,0.047048375,-0.038447469
4991,5,0.147754545,0,0.5719,0.389396816,0.899677038,0.683021069,-0.358886689,-0.204382345
4993,3,0,0,0,0.109980561,0.277039409,0.092337608,-0.162795782,0.013680206
4994,4,0,0,0,0.341557562,0.881369412,0.534297049,-0.206792057,-0.490480095
4995,4,0,0,0,0.583947599,1.102228403,0.644595623,-0.197685912,-0.073236212
4997,4,0,0,0,0.06912186,1.439948916,0.658002853,0.101684444,0.031769548
4998,5,0.233575,0,0.4939,0.434060454,0.728003085,0.182495892,-0.081131525,-0.535310507
4999,4,0,0,0,0.467266083,0.643314958,0.59066534,-0.498306066,-0.252896845
5000,4,0,0,0,0.216983974,0.775745869,0.418831497,-0.227979049,-0.087702766
5001,3,-0.020633333,-0.4019,0.34,0.266550899,1.018637896,0.703585446,-0.351345301,-0.3933267
5002,5,0.12738,0,0.6369,0.263061583,0.788051903,0.564076185,-0.103591584,-0.216000527
5003,5,0.106409091,-0.0516,0.5106,0.228733048,1.157732606,0.342841089,-0.295758724,-0.327971518
5004,3,0.125,0,0.25,0.731109798,0.907216191,0.654337287,-0.059568908,-0.448364556
5005,4,0,0,0,0.079630464,0.942498684,0.417309791,0.063840702,-0.615205944
5006,4,-0.0172,-0.0516,0,0.346991181,0.884422123,0.503195643,0.025704088,-0.30704841
5010,4,0.4939,0.4939,0.4939,0.482521653,0.54883945,0.494051009,-0.034995317,-0.388671368
5011,5,0.4215,0.4215,0.4215,0.19599025,1.154786587,0.527933002,-0.405340701,0.021405678
5012,5,0,0,0,0.356126606,0.66777277,0.473391354,-0.087822996,-0.148989409
5014,4,0,0,0,0.182498127,1.647866488,0.732861638,-0.131239295,-0.10017544
5015,5,0.0903,0,0.3612,0.371400326,0.508430302,0.33153969,-0.07818412,-0.256437302
5016,5,0.09981,0,0.6369,0.112685062,0.453194439,0.236824378,-0.056786846,-0.073807046
5017,5,0,0,0,0.016511565,0.839963377,0.765530646,-0.248871312,-0.413347304
5018,3,0.1204,0,0.3612,0.30799824,0.692772925,0.605705678,-0.3037498,-0.158569157
5019,2,0.083676471,0,0.5267,0.189949468,0.941131711,0.318736225,-0.078341313,-0.616585314
5020,5,0,0,0,0.328810126,0.434830636,0.390545994,-0.479388356,0.083931752
5021,5,-0.180766667,-0.5423,0,0.499469399,1.071123958,0.745496452,-0.891822934,-0.373066813
5023,5,0.029822222,-0.1531,0.4215,0.320900649,1.131158471,0.672255635,0.023115125,-0.165045083
5024,3,-0.025086667,-0.4019,0.0772,0.259601831,0.510239303,0.278184503,-0.181379184,-0.164414212
5025,4,0.089788889,-0.3182,0.7351,0.270454139,0.402556539,0.253723532,-0.073144943,-0.240070552
5026,5,0.14985,0,0.5994,0.26158008,0.592773199,0.282647699,0.015082462,-0.25243026
5027,4,0,0,0,0.305591881,0.417146236,0.296287268,-0.127134904,-0.170207083
5029,4,0.1204,0,0.3612,0.271641731,0.385311484,0.258446723,-0.102247864,-0.193827257
5030,5,0.103075,0,0.4939,0.542467535,0.772491574,0.716783643,-0.23674655,-0.26303485
5031,2,0,0,0,0.153964505,0.569339871,0.409745306,-0.363429487,-0.236304268
5032,3,0.062466667,-0.296,0.3612,0.182264045,0.164500833,0.226525545,-0.015652644,-0.088571645
5033,5,0,0,0,0.818916619,0.863264024,0.454809785,-0.388327032,-0.40674448
5034,4,-0.4215,-0.4215,-0.4215,0.044033349,1.282295346,1.244455218,-0.007384568,0.370310009
